501.03,13.38,3547.32,94.94,14.32,9.03,26196.61,44447.1,8.53,5.64,174.98,5.53,4655.57,6285.5,10760.08,4606.34,1695.18,1965.34,7.44,2.05,11690.29,15.96,2.87,39.24,19027.3,5.91,16.4,10.88,44.31,1.79,2051.23,4.250002,6.51,45.87,45.89,8839.3,43.03,36.19,10,8377.85,6.55,7.94,17.96,25.52,6.19,9.59,6.72
499.92,13.31,3528.35,95.91,14.9,9.41,26244.22,43389.1,8.87,5.48,174.12,5.17,4626.56,6274.9,10750.64,4616.86,1695.76,1965.98,7.22,2.32,11677,12.44,2.439781,38.98,19285.52,6.17,16.3,10.98,44.25,1.86,2046.28,4.060001,6.9,45.87,45.55,8855.3,42.47,36.14,9.94,8421.43,6.92,6.8,18.98,26.03,6.18,10.12,5.66
494.11,13.3,3546.07,95.61,12.49,6.76,26146.25,42692.1,5.84,3.68,173.5,5.4,4579.83,6190,10672.1,4597.43,1685.16,1957.18,6.42,1.79,11650.47,10.44,1.84,37.68,18931.94,5.29,16.2,10.53,43.25,1.77,2031.05,3.95,6.38,44.64,45.31,8764.8,43.04,32.88,8.94,8291.83,5.87,5.66,19.42,27.24,5.88,8.72,6.43
495.83,13.28,3546.27,95.07,14.39,7.73,26038.28,43350.1,6.98,4.53,173.51,5.61,4581.73,6171.2,10703.77,4591.01,1692.07,1955.57,7.25,2.2,11670.68,11.06,2.23,38.42,18762.13,6.24,16.4,10.72,43.65,1.78,2037.8,3.760002,6.33,44.61,45.67,8771.5,42.57,33.81,9.34,8334.99,6.46,7.89,18.45,26,6.39,9.13,6.82
497.19,13.3,3532.81,96.63,13.03,6.02,25749.68,42564.1,5.85,4.862939,174.18,6.3,4621.9,6213.9,10746.31,4573.79,1691.63,1940.6,5.88,2.52,11633.06,10.93,1.75,38.65,18747.73,5.12,16.55,10.44,42.39,1.71,2044.66,3.35,6.51,44.8,46.11,8745.3,43.19,31.59,8.08,8338.93,6.69,6.3,18.14,26.36,7.43,8.47,7.38
501.27,13.27,3570.64,95.97,15.26,9.38,26350.64,43753.1,8.79,6.1,174.58,4.23,4649.12,6239.1,10775.38,4608.98,1693.16,1966.5,7.2,2.29,11698.66,17.13,2.61,38.87,19064.52,6.21,16.4,10.66,45.43,1.93,2049.11,4.13,6.32,43.63,47.14,8838.8,43.09,36.21,11.12,8377.3,7.82,7.32,17.57,25.55,5.46,10.62,6.71
502.48,13.29,3541.53,96.06,13.31,8.11,26154.21,43366.1,8.27,5,174.17,5.65,4658.19,6242.2,10773.61,4597.52,1694.5,1963.76,7.02,2.12,11672.2,12.7,2.22,39.62,18958.35,6.17,15.79,10.45,43.96,1.81,2047.42,4.000001,6.31,45.39,46.1,8865.7,42.9,34.8,9.65,8420.38,6.64,7.43,18.52,25.16,6.28,10.16,6.26
494.71,13.3,3547.73,95.81,14.71,7.14,26016.81,42753.1,6.93,4.38,173.91,5.93,4606.19,6183.9,10690.24,4604.2,1689.88,1961.06,7.88,2.25,11663.82,11.37,2.34,38.87,19041.16,6.47,15.75,10.62,43.4,1.83,2040.5,3.710003,6.36,45.22,46.71,8792.5,42.81,33.49,9.09,8337.55,4.41,7.29,18.51,26.18,5.85,9.23,7.02
505.25,13.27,3523.74,96.89,15.57,8.17,26256.31,42661.1,7.11,4.67,174.83,6.24,4713.91,6276.8,10824.03,4587.07,1689.41,1953.9,7.2,2.01,11685.36,12.69,3.26,39.79,18878.2,4.83,16.15,10.67,44.02,1.9,2051.58,4.400001,6.52,46.51,46.98,8928.5,43.86,34.15,9.71,8334.06,8.09,7.27,17.72,25.32,6.54,10.5,6.07
500.7,13.4,3536.29,94.26,15.1,9.06,26282.77,42983.1,8.97,4.64,173.38,5.63,4652.74,6272.9,10750.76,4621.17,1699.07,1961.76,6.59,2,11662.83,12.01,2.439269,38.17,19149.37,5.71,16.2,11,44.02,1.86,2036.89,4.12,6.44,45.05,46.23,8849.4,42.6,33,9.71,8350.28,4.91,7.78,19.17,27.25,5.59,9.65,6.1
494.05,13.32,3529.55,94.35,13.91,7.79,26080.15,43319.1,7.45,4.24,173.73,5.59,4570.79,6168,10664.4,4596.57,1691.76,1943,6.33,2.03,11665.24,14.54,1.64,38.15,18834.25,6.29,16.15,10.94,43.18,1.83,2040.79,3.720001,6.31,45.39,45.42,8739.1,42.83,32.37,8.87,8333.87,6.39,6.07,18.65,26.05,5.58,8.88,7.47
499.94,13.19,3551.68,97.38,15.44,7.93,26054.77,43524.1,6.63,3.44,174.68,6,4641.7,6218.4,10761.45,4589.04,1692.82,1968.24,7.78,2.15,11650.73,12.13,2.439005,40.14,19032.95,5.75,16.15,11.26,43.95,1.92,2055.63,4.380001,6.27,45.86,46.06,8794.2,43.85,33.88,9.64,8363.77,8.03,6.4,17.84,24.72,6.85,9.42,7.26
500.49,13.31,3554.74,94.99,14.45,9.54,26163.36,43637.1,8.93,5.41,174.48,5.77,4660.67,6298.9,10772.19,4616.06,1693.27,1977.47,7.21,2.06192,11681.93,15.29,2.32,39.16,19424.23,5.71,16.9,10.67,43.38,1.82,2044.28,4.220001,6.5,45.86,46.93,8848.5,43.13,34.4,9.07,8382.68,6.56,7.23,18.36,26.56,5.43,11.09,6.46
500.19,13.23,3539.28,95.67,13.51,8.04,26191.32,43313.1,9.12,4.34,173.93,5.24,4637.16,6231.9,10758.28,4593.92,1691.28,1961.39,6.95,2.31,11655.11,12.39,3.17,38.93,19136.54,6.05,16.45,10.76,44.06,1.81,2041.01,3.920001,6.39,45.05,46.45,8827.4,42.49,35.24,9.75,8336.09,5.92,7.37,18.57,26.11,4.94,9.8,6.79
498.39,13.3,3539.28,94.95,14.13,8.95,26117.64,43959.1,7.24,4.19,173.97,5.58,4630.28,6239.4,10738.24,4587.4,1694.73,1964.22,7.15,1.88,11689.09,13.83,2.71,37.99,19160.52,5.56,16.15,11.12,44.39,1.71,2039.51,3.18,6.4,45.35,45.2,8773.5,42.67,34.38,10.08,8416.06,5.95,6.84,18.9,25.84,6.08,9.54,6.73
497.86,13.32,3539.28,96.46,13.83,7.37,26029.61,42730.1,5.87,3.15,174.61,5.78,4613.82,6221.7,10735.87,4601.91,1690.5,1961.41,5.99,1.54,11651.81,13.07,2.78,38.08,19021.61,5.95,16.05,10.47,42.88,1.58,2046.83,3.920002,6.35,45.17,44.99,8827.2,43.16,32.65,8.57,8334.09,7.19,7.37,17.98,25.68,6.04,8.98,7.25
500.87,13.3,3572.25,95.83,15.77,9.61,26303.04,43578.1,8.22,6.4,174.32,5.7,4669.14,6280.4,10772.02,4601,1697.44,1961.41,7.66,2.18,11687.15,15.24,3.04,38.91,19400.59,5.65,16.55,11.29,45.81,2.05,2047.06,4.570001,6.48,46.04,47.07,8880.3,42.64,34.499357,11.5,8460.42,6.15,8.19,18.43,26.14,6.94,11.71,6.49
500.12,13.33,3544.52,95.74,14.91,8.95,26110.66,43816.1,9.12,4.68,174.19,5.28,4639.84,6272.1,10741.69,4586.9,1691.01,1928.81,7.32,2.2,11681.42,13.43,3.28,39.26,19033.81,6.06,16.25,11.25,44.78,1.74,2045.11,4.480001,6.33,45.78,44.97,8845.9,43.09,35.48,10.47,8338.16,6.65,8.31,18.43,25.45,6.16,10.41,6.35
501.69,13.4,3527.36,94.16,15.09,9.15,26115.58,43599.1,8.96,5.93,174.03,5.39,4662.21,6284.2,10776.42,4604.6,1692.94,1970.38,7.13,1.88,11668.92,15.07,2.96,38.48,19075,6.19,16.35,11.35,44.06,1.85,2046.8,4.1,6.46,45.07,45.73,8896.5,43.02,35.2,9.75,8338.16,7.41,7.96,18.15,25.86,5.45,10.69,6.59
501.94,13.13,3525.92,97.14,15.41,9.73,26302.13,43350.1,9.2,6.24,174.97,5.45,4685.48,6290.2,10783.94,4589.52,1697.86,1967.7,8.12,2.04,11691.54,15.22,2.98,40.05,19002.05,6.17,16.05,11.19,44.66,1.83,2056.92,4.62,6.38,45.39,46.66,8853.9,42.97,35.96,10.35,8316.07,7.02,7.8,17.78,25.61,5.81,9.82,6.96
498.95,13.47,3531.88,94.06,14.22,9.12,26316.08,43878.1,9.43,5.92,174.27,5.24,4628.88,6278.4,10756.51,4615.77,1700.53,1978.23,7.7,2.2,11693.45,13.31,2.439414,38.99,19201.54,6.69,16.25,11.04,44.61,2.17,2046.83,4.160002,6.37,45.32,45.56,8795.6,43.53,35.16,10.3,8422.38,7.74,8.2,17.97,25.19,5.77,10.77,7.54
499.225733,13.25,3544.34,94.64,14.51,7.55,26073.29,43019.1,7.45,4.34,173.89,5.72,4578.18,6178.6,10671.67,4598.15,1686.05,1955.99,6.54,1.85,11684.11,12.26,2.02,38.88,18952.64,5.79,16.45,10.83,44.03,1.84,2039.03,4.060001,6.48,44.03,46.04,8721.4,42.1,33.43,9.72,8261.87,3.38,6.95,18.95,26.51,5.9,9.28,6.77
498.05,13.27,3585.07,95.84,13.27,8.2,26103.45,43073.1,7.45,4.13,173.87,5.7,4652.77,6241.6,10768.51,4597.36,1693.03,1971.59,6.76,1.95,11674.25,10.57,1.96,38.71,19134.08,5.13,16.05,10.83,42.6,1.8,2045.68,4.070001,6.42,44.5,45.96,8840.5,42.77,34.12,8.29,8381.7,6.5,6.1,18.04,25.7,6.2,8.82,6.58
502.11,13.21,3540.75,97.76,14.38,9.08,26031.52,43934.1,7.36,4.863672,175.03,6.12,4673.62,6253.3,10783.2,4593.11,1692.61,1962.12,7.34,2.15,11675.35,10.86,2.24,38.75,19171,4.81,16.2,10.81,44.6,1.83,2052.46,4.350002,7.19,45.49,46.36,8872.8,43.31,34.55,10.29,8339.05,7.16,7.54,18.76,25.89,6.07,9.43,6.57
499.7,13.39,3543.28,95.47,14.93,7.95,26117.64,43622.1,8.31,4.55,174.43,5.12,4629.89,6258.8,10747.72,4593.11,1692.61,1962.96,7.42,2.18,11697.31,15.1,2.439098,38.96,19025.46,5.57,16.55,10.92,44.43,1.79,2044.4,3.960001,6.18,45.32,44.91,8783.3,43.23,37.4,10.12,8395.32,5.15,7.13,18.01,25.71,6.28,11.01,6.98
498.93,13.37,3535.81,96.68,14.91,9.2,26117.64,43414.1,6.65,5.6,174.27,5.77,4654.9,6274.5,10760.51,4593.11,1692.61,1966.34,6.63,1.86,11717.24,13.7,2.5,39.18,18952.64,5.5,16.2,11.1,44.3,1.86,2048.88,3.85,6.42,45.65,44.86,8838,43,34.35,9.99,8300.63,5.92,7.36,18.19,25.8,5.7,10.15,6.49
496.16,13.58,3567.61,94.32,11.65,7.9,26326.04,43033.1,7.837554,4.67,173.52,5.58,4599.4,6218.5,10721.46,4593.11,1699.88,1956.85,6.32,1.76,11683.69,13.47,1.54,38.39,18891.28,6.28,15.65,10.67,43.41,1.79,2032.3,3.6,6.26,44.57,45.01,8839.8,42.65,34.09,9.1,8344.06,6.28,7.16,18.55,26.19,5.95,8.7,6.71
497.07,13.23,3557,97.95,13.94,8.35,26235.09,42922.1,6.29,4.54,174,5.77,4603.36,6208.3,10738.76,4600.45,1688.78,1948.43,7.4,1.82,11659.17,11.66,1.81,39.04,18716.59,5.85,16.85,10.73,44.14,1.92,2044.63,4.170001,6.73,45.88,46.22,8775.2,43.26,33.37,9.83,8246.62,7.01,8.32,18.71,25.73,6.06,8.86,6.47
497.73,13.17,3534.88,95.89,14.379023,8.78,26055.28,43713.1,9.32,5.16,174.05,5.1,4623.66,6244.8,10753.84,4595.54,1694.84,1969.85,6.68,2.13,11688.47,12.77,2.27,38.79,19081.35,6.11,16.05,10.72,44.14,1.83,2044.05,3.67,6.48,44.93,46.07,8735.5,43.01,34.56,9.83,8364.28,6.21,6.93,18.21,25.57,5.71,9.56,6.04
498.59,13.42,3554.33,91.98,14.48,8.56,26188.78,44017.1,5.72,3.38,173.62,5.17,4659.29,6262.8,10766.09,4600.35,1693.65,1971.21,6.7,2.14,11688.04,13.07,3.18,38.37,19009.68,6.29,15.95,10.87,43.5,1.76,2033.91,3.960003,6.33,44.81,44.71,8861.5,42.8,33.88,9.19,8330.83,5.52,6.63,18.72,26.45,4.99,11.32,6.07
505.23,13.34,3516.57,97.15,16.24,9.5,26173.74,44162.1,9.54,5.56,175.32,5.68,4703.22,6318.8,10832.61,4621.03,1687.89,1956.72,7.37,1.97,11675.28,14.99,2.438305,39.12,19048.55,6.72,15.9,11.24,44.94,1.75,2059.52,4.150001,6.94,45.36,46.81,8918.2,43.55,36.33,10.63,8296.99,7.57,8.42,18.31,25.61,6.44,10.54,6.59
501.73,13.36,3568.94,95.76,15.16,8.46,26087.41,43151.1,7.23,4.55,174.63,6.07,4672.58,6261.9,10774.42,4606.41,1702.59,1969.66,6.54,2.35,11673.2,13.48,2.26,38.99,19062.46,6.39,16.45,10.88,43.98,1.61,2047.1,3.720001,6.48,45.14,46.83,8855.3,43.28,34.3,9.67,8402.37,6.27,7.76,18.24,26.24,5.72,10.43,6.81
495.42,13.38,3519.7,91.97,12.4,8.44,26182.62,42831.1,9.81,5,173.42,5.28,4648.6,6234.9,10752.53,4607.31,1705.25,1980.78,7.17,2.22,11695.14,15.57,2.41,38.85,19016.64,5.57,16.25,11.25,44.06,1.82,2036.65,3.570001,6.27,44.93,45.66,8805.7,43.09,34.78,9.75,8310.95,6.03,7.79,18.57,26.35,5.43,10.31,6.73
498.25,13.32,3563.75,95.67,14.52,7.8,26263.06,43255.1,6.01,4.07,174.04,5.42,4636.06,6219.3,10742.2,4597.68,1694.98,1957.7,6.82,2.08,11667.58,13.07,2.77,39.13,18947.67,5.42,16.15,10.63,43.52,1.75,2046.61,4.46,6.37,45.39,46.2,8789.8,42.58,33.6,9.21,8361.23,7.87,7.18,18.09,25.42,6.15,9.7,6.84
498.59,13.01,3557.89,95.99,15.13,8.85,26144.14,44035.1,8.06,3.83,175.06,5.47,4622.88,6234.8,10736.76,4625.91,1702.89,1972.09,6.99,1.95,11693.87,14.76,2.73,39.81,19300.87,5.99,16.65,11.08,44.43,1.89,2052.84,3.720001,6.49,45.6,46.67,8799.9,43.14,34.62,10.12,8406.14,7.72,7.67,17.95,25.69,6.1,10.09,6.92
502.4,13.34,3569.52,95.57,15.25,7.87,26161.51,43350.1,7.87,4.71,174.46,5.44,4672.41,6285.6,10786.62,4591.15,1690.9,1966.58,6.76,2.23,11684.06,13.89,2.84,39.6,18987.73,5.74,15.8,11.23,43.63,2.01,2047.39,3.890003,6.72,45.07,47.29,8875.6,44,35.26,9.32,8370.97,7.23,8.52,18.12,25.27,6.4,10.66,7.13
498.12,13.29,3584.77,96.06,14.21,7.87,26154.16,43221.1,7.66,4.18,174.76,5.92,4631.35,6267.5,10755.24,4591.82,1701.83,1959.62,7.07,2,11648.72,12.18,1.71,38.9,18954.21,5.8,16.05,10.86,42.91,1.76,2047.23,4.220001,6.73,45.45,46.17,8816.4,43.66,30.71,8.6,8358.79,6.96,7.79,18.16,25.61,5.77,9.06,6.87
498.19,13.28,3543.08,95.62,15.63,8.36,26118.87,43350.1,8.52,4.64,173.96,5.35,4652.19,6254.9,10783.08,4605.01,1685.34,1951.4,6.93,2.12,11684.98,11.87,2.438029,39.2,18668.02,7.61,16.25,10.6,46,1.89,2043.34,4.120003,6.18,45.27,45.18,8832.4,43.28,36.24,11.69,8340.1,6.54,6.79,18.23,25.54,6.39,11.19,7.13
499.14,13.35,3548.74,95.03,14.36,8.55,26303.7,43891.1,9.38,6.63,174.11,5.09,4641.77,6240.5,10751.17,4590.44,1695.25,1965.1,7.93,1.84,11697.5,14.6,2.09,38.45,19042.01,5.66,16.25,11.1,46.64,1.95,2046.35,4.38,6.53,45.54,45.71,8832.8,43.18,34.498159,12.33,8386.37,6.15,7.41,18.24,25.6,5.75,10.98,6.83
493.71,13.38,3530.72,94.17,15.03,8.14,26114.44,43195.1,7.38,6.55,173.52,5.41,4574.13,6204.2,10678.94,4605.4,1709.23,1960.6,7.44,1.99,11679.83,13.61,2.78,39.2,18854.18,5.54,16.1,10.72,43.89,1.84,2038.9,3.900001,6.38,45.3,46.35,8681.2,42.91,34.72,9.58,8416.75,6.35,7.62,18.9,26.8,6.18,9.7,6.54
492.53,13.18,3554.65,91.56,14.16,8,26187.9,42507.1,6.65,3.79,172.52,4.83,4556.35,6170.4,10629.32,4604.31,1700.47,1964.81,7.32,2.08,11623.85,11.39,2.49,36.82,19184.59,4.58,16.3,10.31,42.89,1.75,2025.05,3.270002,5.85,44.09,44.69,8694,42.58,33.92,8.58,8408.95,5.07,6.6,19.88,27,5.12,9.47,6.67
499.27,13.2,3584.48,96.04,12.93,8.28,25946,43478.1,8.08,4.88,174.24,5.75,4634.75,6218.2,10726.62,4555.26,1681.55,1947.75,6.74,2.06,11690.65,13.39,2.15,39.04,19003.69,6.82,16.4,10.97,43.87,1.84,2048.8,4.079999,6.41,45.52,46.84,8763.1,42.6,34.01,9.56,8284.95,6.93,6.93,17.63,25.11,6.8,8.84,7.23
494.79,13.89,3598.88,96.17,14.57,8.85,26197.22,43312.1,9.15,5.35,174.04,5.1,4583.55,6206.9,10688.5,4598.67,1708.67,1971.07,7.62,1.69,11681.12,15.27,1.76,39.05,19231.94,5.39,16.2,10.95,45.17,2.1,2045.19,4.21,6.46,45.24,45.94,8732.9,42.07,34.24,10.86,8431.69,6.93,8.44,18.39,25.94,5.66,9.17,5.54
494.76,13.23,3550.91,95.44,13.8,7.92,26266.11,42745.1,8.99,6.15,173.86,5.42,4563.57,6215,10675.05,4608.9,1692.06,1963.56,7.8,2.17,11637.72,12.98,2.03,39.25,19081.26,5.56,16.2,10.94,43.44,1.72,2040.12,3.810001,6.16,45.28,45.43,8753.9,43.29,33.99,9.13,8384.01,6.5,7.41,19.06,26.89,5.72,9.2,7.19
503,13.26,3539.43,97.18,15.16,8.62,26180.96,43853.1,5.97,5.12,174.65,5.61,4700.77,6278.4,10820.68,4638.63,1704.13,1955.54,7.92,2.15,11694.71,15.32,2.32,38.58,18995.98,5.8,16.2,10.86,43.75,1.86,2049.68,4.02,6.49,45.35,46.18,8790.9,43.14,34.48,9.44,8301.05,7.54,7.29,18.35,25.94,6.2,9.17,6.67
499.57,13.22,3626.14,95.31,14.09,8.08,26140.67,43163.1,7.41,5.78,173.7,5.52,4665.75,6283.5,10786.63,4590.8,1692.52,1957.98,6.24,1.95,11668.71,12.66,2.2,38.73,19135.89,4.34,16.3,10.64,44.34,1.81,2038.43,3.980001,6.31,45.73,45.2,8879.2,43.01,34.96,10.03,8331.35,5.93,7.48,19.65,27.02,6.02,10.62,6.5
502.27,13.34,3543.79,94.68,13.68,8.23,25717.58,43669.1,8.48,4.15,174.43,5.5,4680.56,6249.8,10785.12,4577.5,1695.72,1961.71,7.53,2.05,11678.46,12.6,2.57,38.74,19143.98,7.04,15.86,10.63,44.41,1.84,2047.24,3.650002,6.25,45.58,45.78,8871.3,43.24,33.42,10.1,8313.98,6.01,7.53,16.95,25.64,5.88,9.17,6.25
502.08,13.42,3564.93,96.14,13.57,7.84,25713.23,43071.1,7.36,5.44,173.94,5.35,4636.42,6239,10749.86,4588.01,1679.33,1947.66,7.12,1.97,11674.5,11.9,2.02,38.48,19143.6,4.94,16.64,10.56,42.06,1.85,2042.56,3.79,6.53,47.83,45.55,8894.3,43.45,32.31,7.75,8184.6,6.21,6.06,18.25,25.68,6.03,9.31,6.28
505.24,13.5,3564.08,95.3,15.63,8.95,26303.96,43617.1,10.21,5.76,174.25,5.22,4686.19,6278.5,10787.71,4592.33,1683.79,1967.71,7.13,2.06,11736.07,14.58,2.4375,39.23,19088.96,5.65,16.35,11.31,44.44,1.85,2045.69,3.820001,6.47,44.17,45.83,8826.6,43.12,35.62,10.13,8329.9,6.61,7.91,17.84,24.99,6.35,10.2,6.67
500.28,13.21,3571.03,94.63,14.8,8.14,26245,43191.1,6.84,3.78,174.01,6.28,4669.2,6274.4,10779.36,4617.47,1706.46,1964.9,7.2,1.97,11691.72,13.03,2.99,38.92,19118.92,6.06,16.7,10.84,43.57,1.7,2045.64,3.770002,6.28,45,45.52,8828.5,42.54,34.67,9.26,8396.57,6.55,7.92,18.39,26.2,6.41,9.85,6.64
498.38,13.33,3548.31,95.81,13.25,7.56,26234.21,43263.1,6.93,5.03,174.16,5.57,4625.86,6229.8,10751.53,4588.56,1684.89,1972.77,7,1.56,11666.19,14.56,2.38,38.77,19081.61,6.2,15.5,10.6,43.24,1.89,2039.43,3.510002,6.26,45.37,45.37,8855.6,43.17,33.57,8.93,8423.96,5.78,8.02,18.86,25.49,5.86,8.53,6.6
498.16,13.3,3509.01,93.76,14.73,8.8,25768.56,43431.1,8.11,5.29,174.25,5.75,4591.6,6199,10699.37,4542.16,1671.37,1955.94,7.33,2.28,11677.81,14.45,2.61,38.84,18848.58,5.05,16,11.14,44.44,1.85,2047.11,4.159999,6.33,45.14,46.02,8757,42.94,34.79,10.13,8312.42,6.53,8.14,18.01,25.84,6.82,9.26,7.06
495.26,13.25,3595.94,94.17,14.2,8.24,26204.52,43321.1,8.79,4.66,173.28,5.27,4580.71,6248.7,10672.28,4589.78,1695.65,1962.43,7.1,2.17,11677.95,12.21,1.57,38.56,19090.94,5.7,16.1,10.84,44.07,1.86,2036.5,4.239999,6.47,45.29,46.64,8769.5,42.57,34.32,9.76,8369.69,6.2,6.71,19.14,26.66,5.88,10.6,7.26
499.095559,13.12,3570.48,94.82,14.67,8.41,26354.24,43597.1,8.27,5.79,174.88,5.91,4637.16,6242.4,10743.11,4591.33,1691.04,1957.84,7.11,2.06,11678.06,13.84,2.02,39.39,19098.04,5.79,17.05,10.81,44.62,1.93,2050.18,4.610002,7.1,45.72,48.07,8818.2,43.65,34.51,10.31,8413.28,7.3,7.08,18.21,25.43,6.86,9.66,6.87
498.51,13.42,3539.28,95.5,13.94,8.66,26104.29,43298.1,8.69,4.93,173.96,5.58,4630.51,6238.2,10746.06,4595.37,1698.24,1970.77,7.28,2.06,11676.42,12.21,2.47,38.74,19009.99,6.84,16.85,10.37,43.64,1.85,2041.93,4.170002,7.1,45.23,45.9,8799.3,42.6,34.55,9.33,8337.91,6.06,6.45,18.66,26.48,5.98,9.73,6.27
497.27,13.11,3579.53,94.51,13.43,8.41,26058.21,43350.1,7.46,4.94,173.7,5.31,4645.56,6222.2,10728.22,4593.11,1700,1961.41,7.4,1.71,11675.28,12.51,2.29,38.56,19034.83,5.62,16.35,10.96,43.88,1.84,2037.61,4.11,5.86,44.85,46.02,8800.6,42.28,33.82,9.57,8428.95,5.53,6.73,18.88,26.65,5.76,9.66,6.75
498.09,13.39,3605.15,95.89,14.66,7.33,25974.43,42925.1,7.79,3.21,174.3,5.03,4600.8,6210.4,10726.19,4582.5,1693.7,1949.35,6.93,2.45,11650.81,12.72,2.18,38.43,19161.65,5.08,17.2,12.46,44.1,1.94,2045.78,4.06336,6.42,45.69,45.26,8823.2,42.19,34.68,9.79,8355.37,5.97,7.98,17.78,25.43,5.92,10.21,6.5
492.83,13.46,3639.88,93.28,13.27,7.88,26106.45,41575.1,5.2,4.45,173.15,4.97,4579.95,6175.5,10661.8,4601.55,1694.83,1949.88,6.88,1.98,11666.08,11.29,2.23,37.8,18771.73,5.21,16.75,10.36,43.23,1.66,2035.41,3.749999,6.35,44.92,44.96,8793.2,41.84,34.55,8.92,8239.22,5.86,6.18,18.94,26.49,5.22,9.62,6.61
495.73,13.46,3437.28,96.61,13.88,8.65,25913.47,43679.1,9.6,4.96,174.45,6.28,4606.08,6207,10695.3,4522.59,1686.84,1942.86,6.74,2.18,11705.35,13.85,3.26,38.55,18738.44,5.83,15,10.83,44.54,1.91,2046.78,3.990002,6.34,45.77,47.52,8805.8,43.37,34.93,10.23,8246.67,6.49,7.13,17.87,25.3,5.24,10.13,6.81
506.78,13.19,3692.19,97.32,15.31,9.58,26386.19,43684.1,8.49,6.5,174.65,5.92,4745.01,6311.8,10863.85,4586.58,1685.48,1970.93,7.28,2.42,11674.21,18.85,2.88,40.14,18929.58,5.81,16.65,11.07,43.83,1.86,2053.01,4.97,6.55,46.07,46.21,8944.5,42.77,34.68,9.52,8258.19,6.55,9.35,17.71,25.08,6.62,9.87,6.85
501.79,13.33,3497.16,95.19,14.72,9.02,26543.46,43775.1,9.09,5.01,174.76,5.88,4644.98,6251.3,10760.98,4567.31,1705.88,1984.47,7.12,2.33,11704.89,15.07,2.55,39.81,19252.65,5.75,15.95,10.74,44.41,1.92,2050.95,4.790003,6.58,45.61,45.96,8863.1,43.09,34.8,10.1,8481.32,6.74,7.21,17.59,25.46,6.21,10.17,7.01
501.08,13.25,3517.36,95.89,13.72,7.5,26175.84,42879.1,6.8,4.26,174.13,5.52,4611.08,6219.1,10754.76,4669.36,1705.89,1962.75,7.49,2.25,11673.69,17.12,2.37,38.6,19179.26,5.84,15.3,10.79,43.25,1.9,2045.21,3.18,6.44,45.11,45.79,8858.4,44.08,34.36,8.94,8368.53,7.94,7.04,18.9,26.04,5.47,9.96,6.58
499.38,13.52,3640.26,94.59,13.83,8.59,26204.05,43093.1,6.95,4.99,173.85,5.7,4630.42,6248.2,10731.03,4612.33,1700.56,1965.14,6.83,1.92,11644.47,11.76,1.89,38.48,19143.39,5.77,16.8,10.63,43.48,1.78,2039.79,3.800001,6.4,45.53,45.03,8812.9,42.8,34.13,9.17,8399.36,5.63,7.330665,18.57,26.12,5.76,9.79,6.68
500.7,13.33,3555.23,93.73,15.01,9.77,26082.6,44300.1,8.72,5.99,174.13,6.07,4696.82,6269.3,10800.66,4610.96,1692.71,1938.76,7.57,1.97,11688.03,13.51,2.438752,38.66,18973.32,7.62,16.25,11.29,45.06,1.94,2048.17,4.500002,6.49,45.65,46,8874,41.84,35.11,10.75,8283.06,7.82,8.8,17.86,25.25,6.62,10.46,6.42
498.42,13.61,3421.51,95.15,14.65,9.76,25949.64,43974.1,9.2,6.19,174.67,5.44,4632.45,6251.6,10734.73,4584.27,1703.88,1961.09,7.69,2.21,11686.93,15.86,3.12,39.02,19018.2,6.44,15.95,11.75,45.64,1.96,2049.08,4.530001,6.29,45.73,46.67,8821.5,42.76,36.02,11.33,8348.05,7.01,9.47,17.88,25.32,5.95,11.77,6.91
502.84,13.41,3564.48,97.9,14.6,8.82,26186.86,43860.1,9.09,4.65,174.83,5.39,4700.17,6329.6,10812.55,4590.22,1706.53,1981.38,7.85,2.17,11690.51,13.7,2.99,40.3,19132.64,7.7,15.75,10.63,44.61,1.79,2056.18,4.050001,6.51,44.7,46.05,8865.8,43.11,35.35,10.3,8421.34,7.52,7.42,17.86,25.2,6.27,10.32,6.1
495.88,13.31,3524.58,94.82,14.95,8.34,26117.64,43075.1,9.37,4.66,173.89,5.46,4610.26,6201.1,10713.87,4578.36,1682.84,1950.38,7.85,1.79,11670.71,14.26,2.81,39.09,18997.44,6.64,17.1,10.92,44.14,1.85,2042.32,4.149999,6.44,44.94,46.64,8725.2,42.97,34.05,9.83,8235.71,6.56,9.28,18.22,25.73,6.3,9.53,6.92
501.63,13.35,3538.38,95.68,14.43,9.06,26117.64,43821.1,9.69,4.86,174.43,5.23,4663.05,6244.5,10805.33,4593.63,1696.5,1969.03,7.9,2.01,11700.88,14.06,2.19,38.59,19053.54,5.63,17.1,11.17,44.94,1.9,2052.24,4.620001,6.64,45.37,46.27,8854.4,43.7,35.07,10.63,8326.28,6.23,7.26,17.82,25.65,6.06,10.01,6.7
496.09,13.4,3427.06,96.98,14.04,8.74,25996.6,43948.1,7.96,5.31,175.17,5.8,4599.88,6203.5,10743.99,4584.84,1700.54,1950.92,6.83,2.53,11698.05,14.48,2.43,39.12,18927.04,5.91,15.75,11.15,43.99,1.82,2053.46,3.95,6.28,45.73,46.57,8806.3,43.34,34.39,9.68,8297.89,8.51,6.58,17.77,25.29,6,11.06,6.55
